accident_index,accident_year,accident_reference,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location,vehicle_reference_casualty_NO_one,casualty_reference_NO_one,casualty_class_NO_one,sex_of_casualty_NO_one,age_of_casualty_NO_one,age_band_of_casualty_NO_one,casualty_severity_NO_one,pedestrian_location_NO_one,pedestrian_movement_NO_one,car_passenger_NO_one,bus_or_coach_passenger_NO_one,pedestrian_road_maintenance_worker_NO_one,casualty_type_NO_one,casualty_home_area_type_NO_one,casualty_imd_decile_NO_one,lsoa_of_casualty_NO_one,vehicle_reference_casualty_NO_two,casualty_reference_NO_two,casualty_class_NO_two,sex_of_casualty_NO_two,age_of_casualty_NO_two,age_band_of_casualty_NO_two,casualty_severity_NO_two,pedestrian_location_NO_two,pedestrian_movement_NO_two,car_passenger_NO_two,bus_or_coach_passenger_NO_two,pedestrian_road_maintenance_worker_NO_two,casualty_type_NO_two,casualty_home_area_type_NO_two,casualty_imd_decile_NO_two,lsoa_of_casualty_NO_two,vehicle_reference_casualty_NO_three,casualty_reference_NO_three,casualty_class_NO_three,sex_of_casualty_NO_three,age_of_casualty_NO_three,age_band_of_casualty_NO_three,casualty_severity_NO_three,pedestrian_location_NO_three,pedestrian_movement_NO_three,car_passenger_NO_three,bus_or_coach_passenger_NO_three,pedestrian_road_maintenance_worker_NO_three,casualty_type_NO_three,casualty_home_area_type_NO_three,casualty_imd_decile_NO_three,lsoa_of_casualty_NO_three,vehicle_reference_casualty_NO_four,casualty_reference_NO_four,casualty_class_NO_four,sex_of_casualty_NO_four,age_of_casualty_NO_four,age_band_of_casualty_NO_four,casualty_severity_NO_four,pedestrian_location_NO_four,pedestrian_movement_NO_four,car_passenger_NO_four,bus_or_coach_passenger_NO_four,pedestrian_road_maintenance_worker_NO_four,casualty_type_NO_four,casualty_home_area_type_NO_four,casualty_imd_decile_NO_four,lsoa_of_casualty_NO_four,vehicle_reference_NO_one,vehicle_type_NO_one,towing_and_articulation_NO_one,vehicle_manoeuvre_NO_one,vehicle_direction_from_NO_one,vehicle_direction_to_NO_one,vehicle_location_restricted_lane_NO_one,junction_location_NO_one,skidding_and_overturning_NO_one,hit_object_in_carriageway_NO_one,vehicle_leaving_carriageway_NO_one,hit_object_off_carriageway_NO_one,first_point_of_impact_NO_one,vehicle_left_hand_drive_NO_one,journey_purpose_of_driver_NO_one,sex_of_driver_NO_one,age_of_driver_NO_one,age_band_of_driver_NO_one,engine_capacity_cc_NO_one,propulsion_code_NO_one,age_of_vehicle_NO_one,generic_make_model_NO_one,driver_imd_decile_NO_one,driver_home_area_type_NO_one,lsoa_of_driver_NO_one,vehicle_reference_NO_two,vehicle_type_NO_two,towing_and_articulation_NO_two,vehicle_manoeuvre_NO_two,vehicle_direction_from_NO_two,vehicle_direction_to_NO_two,vehicle_location_restricted_lane_NO_two,junction_location_NO_two,skidding_and_overturning_NO_two,hit_object_in_carriageway_NO_two,vehicle_leaving_carriageway_NO_two,hit_object_off_carriageway_NO_two,first_point_of_impact_NO_two,vehicle_left_hand_drive_NO_two,journey_purpose_of_driver_NO_two,sex_of_driver_NO_two,age_of_driver_NO_two,age_band_of_driver_NO_two,engine_capacity_cc_NO_two,propulsion_code_NO_two,age_of_vehicle_NO_two,generic_make_model_NO_two,driver_imd_decile_NO_two,driver_home_area_type_NO_two,lsoa_of_driver_NO_two,vehicle_reference_NO_three,vehicle_type_NO_three,towing_and_articulation_NO_three,vehicle_manoeuvre_NO_three,vehicle_direction_from_NO_three,vehicle_direction_to_NO_three,vehicle_location_restricted_lane_NO_three,junction_location_NO_three,skidding_and_overturning_NO_three,hit_object_in_carriageway_NO_three,vehicle_leaving_carriageway_NO_three,hit_object_off_carriageway_NO_three,first_point_of_impact_NO_three,vehicle_left_hand_drive_NO_three,journey_purpose_of_driver_NO_three,sex_of_driver_NO_three,age_of_driver_NO_three,age_band_of_driver_NO_three,engine_capacity_cc_NO_three,propulsion_code_NO_three,age_of_vehicle_NO_three,generic_make_model_NO_three,driver_imd_decile_NO_three,driver_home_area_type_NO_three,lsoa_of_driver_NO_three,vehicle_reference_NO_four,vehicle_type_NO_four,towing_and_articulation_NO_four,vehicle_manoeuvre_NO_four,vehicle_direction_from_NO_four,vehicle_direction_to_NO_four,vehicle_location_restricted_lane_NO_four,junction_location_NO_four,skidding_and_overturning_NO_four,hit_object_in_carriageway_NO_four,vehicle_leaving_carriageway_NO_four,hit_object_off_carriageway_NO_four,first_point_of_impact_NO_four,vehicle_left_hand_drive_NO_four,journey_purpose_of_driver_NO_four,sex_of_driver_NO_four,age_of_driver_NO_four,age_band_of_driver_NO_four,engine_capacity_cc_NO_four,propulsion_code_NO_four,age_of_vehicle_NO_four,generic_make_model_NO_four,driver_imd_decile_NO_four,driver_home_area_type_NO_four,lsoa_of_driver_NO_four,vehicle_reference_NO_five,vehicle_type_NO_five,towing_and_articulation_NO_five,vehicle_manoeuvre_NO_five,vehicle_direction_from_NO_five,vehicle_direction_to_NO_five,vehicle_location_restricted_lane_NO_five,junction_location_NO_five,skidding_and_overturning_NO_five,hit_object_in_carriageway_NO_five,vehicle_leaving_carriageway_NO_five,hit_object_off_carriageway_NO_five,first_point_of_impact_NO_five,vehicle_left_hand_drive_NO_five,journey_purpose_of_driver_NO_five,sex_of_driver_NO_five,age_of_driver_NO_five,age_band_of_driver_NO_five,engine_capacity_cc_NO_five,propulsion_code_NO_five,age_of_vehicle_NO_five,generic_make_model_NO_five,driver_imd_decile_NO_five,driver_home_area_type_NO_five,lsoa_of_driver_NO_five
2.02E+12,2020,10238350,536970,181434,-0.027409,51.515234,1,3,1,1,25/02/2020,3,11:00:00,5,E09000030,E09000030,6,0,6,20,2,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004273,1,1,1,1,41,7,3,0,0,0,0,0,90,1,1,E01004256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,18,5,1,0,2,2,8,0,0,0,1,2,1,41,7,-1,-1,-1,-1,1,1,E01004256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2020,10238405,530787,176958,-0.118122,51.476473,1,2,2,1,22/02/2020,7,1:40:00,9,E09000022,E09000022,3,3,6,30,3,4,6,0,0,0,4,9,1,0,0,1,1,2,E01003125,2,1,1,1,29,6,2,0,0,0,0,0,90,1,1,E01001730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,18,6,2,0,1,0,0,0,0,1,1,6,3,59,9,1339,8,11,-1,2,1,E01002046,2,90,0,18,6,2,4,1,0,0,0,0,2,1,2,1,29,6,-1,-1,-1,-1,1,1,E01001730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2020,10239535,531903,182527,-0.099981,51.526261,1,3,1,1,27/02/2020,5,14:30:00,3,E09000019,E09000019,3,1,9,30,6,2,4,502,9,1,1,1,9,0,0,1,3,2,E01002703,1,1,3,2,47,8,3,10,9,0,0,0,0,1,9,E01000327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,18,4,8,99,9,0,0,9,99,9,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2020,10240325,534690,168202,-0.065283,51.396871,1,3,2,1,5/3/2020 0:00,5,12:45:00,20,E09000008,E09000008,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,2,E01001192,2,1,1,1,30,6,3,0,0,0,0,0,90,1,6,E01032653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,0,9,7,5,0,6,0,0,0,0,1,1,1,1,24,5,2287,2,4,IVECO DAILY,3,1,E01001169,2,90,0,18,4,8,0,1,0,0,0,0,1,1,6,1,30,6,-1,-1,-1,-1,6,1,E01032653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2020,10240511,532841,165687,-0.092785,51.374706,1,3,1,1,6/3/2020 0:00,6,12:00:00,20,E09000008,E09000008,5,0,6,20,0,-1,0,-1,0,0,1,9,1,0,0,1,1,2,E01001045,1,1,3,2,74,10,3,6,9,0,0,0,0,1,10,E01001121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,18,3,7,9,0,0,0,0,0,1,1,6,1,19,4,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2020,10241092,527786,181900,-0.159522,51.521572,1,3,2,1,9/3/2020 0:00,2,18:38:00,1,E09000033,E09000033,3,501,3,30,6,2,3,41,0,5,4,2,2,0,0,1,1,2,E01004660,1,1,1,1,21,5,3,0,0,0,0,0,90,1,3,E01004562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,18,2,6,0,2,1,0,0,0,3,1,2,1,21,5,-1,-1,-1,-1,3,1,E01004562,2,9,0,5,8,4,0,5,0,0,0,0,1,1,1,1,33,6,1399,1,1,VAUXHALL ASTRA,3,1,E01000922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2020,10242911,523276,184482,-0.22359,51.545778,1,3,2,1,19/03/2020,5,19:31:00,28,E09000005,E09000005,5,0,6,30,0,-1,0,-1,0,0,4,2,2,0,0,1,1,2,E01000489,2,1,1,2,-1,-1,3,0,0,0,0,0,90,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,2,0,0,0,0,0,0,0,0,3,1,1,1,30,6,1995,2,3,FORD TOURNEO,8,1,E01023875,2,90,0,18,3,7,0,0,0,4,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2020,10243356,512083,182837,-0.38546,51.533324,1,3,2,1,18/03/2020,4,17:15:00,27,E09000009,E09000009,4,455,6,30,0,-1,0,-1,9,1,1,1,1,0,0,1,3,2,E01001330,1,1,1,1,20,4,3,0,0,0,0,0,90,1,1,E01001330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,0,18,9,9,0,0,5,0,0,99,9,1,6,1,20,4,-1,-1,-1,-1,1,1,E01001330,2,9,0,18,9,9,0,0,9,99,9,99,1,1,6,1,-1,-1,1368,1,12,FIAT BRAVO,6,1,E01002541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2020,10243374,524901,181166,-0.201344,51.51562,1,2,2,1,23/03/2020,2,13:15:00,12,E09000020,E09000020,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002832,2,1,1,1,55,8,2,0,0,0,0,0,90,1,3,E01002846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,18,7,3,0,2,0,0,0,0,3,1,6,1,33,6,1598,1,7,NISSAN JUKE,4,2,E01002442,2,90,0,7,4,7,0,1,0,0,0,0,1,1,6,1,55,8,-1,-1,-1,-1,3,1,E01002846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.02E+12,2020,10244356,533087,178501,-0.084442,51.489803,1,3,2,1,4/4/2020 0:00,7,18:50:00,8,E09000028,E09000028,5,0,6,20,6,4,6,0,0,1,1,1,1,0,0,1,1,2,E01003966,2,1,1,1,19,4,3,0,0,0,0,0,90,1,4,E01003165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,5,7,3,0,2,0,0,0,0,3,1,6,1,51,8,1197,1,1,FORD KA+,2,1,E01003918,2,90,0,18,5,1,0,1,0,0,0,0,0,1,6,1,19,4,-1,-1,-1,-1,4,1,E01003165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
